"SQLエディタ","ナビゲータから接続を設定する","⌃⇧.","データベースナビゲータのコンテキスト","org.jkiss.dbeaver.ui.editors.sql.sync.connection"
"テキスト編集","現在行の上に行を挿入","⇧⌘↩","テキストの編集","org.eclipse.ui.edit.text.smartEnterInverse"
"ファイル","プロパティー","⌘I","ウィンドウ","org.eclipse.ui.file.properties"
"結果セット","Go To Column","⌃⇧G","結果ビューアのコンテキスト","org.jkiss.dbeaver.core.resultset.grid.gotoColumn"
"ナビゲート","前の編集位置","⌃⌥←","ウィンドウ","org.eclipse.ui.edit.text.gotoLastEditPosition"
"編集","切り取り","⌘X","ダイアログまたはウィンドウ","org.eclipse.ui.edit.cut"
"SQLエディタ","Go to matching bracket","⌃⇧[","SQLエディタコンテキスト","org.jkiss.dbeaver.ui.editors.sql.gotoMatchingBracket"
"ファイル","すべて閉じる","⇧⌘W","ウィンドウ","org.eclipse.ui.file.closeAll"
"テキスト編集","すべてを折りたたむ","⇧⌘÷","テキストの編集","org.eclipse.ui.edit.text.folding.collapse_all"
"SQLエディタ","すべての行を選択","⌃⌥⇧A","SQLスクリプトエディタコンテキスト","org.jkiss.dbeaver.ui.editors.sql.run.all.rows"
"テキスト編集","行を上へ移動","⌥↑","テキストの編集","org.eclipse.ui.edit.text.moveLineUp"
"プロジェクト","すべてビルド","⌘B","ウィンドウ","org.eclipse.ui.project.buildAll"
